Review,ReviewLower,ReviewClean,Fix Slang,Tokenized,Stopword,Stemmed_Text
"pas buka dm di refresh gak bisa, liat postingan di refresh juga gak bisa, padahal sinyal lancar, terus habis apk nya di update juga tetep ga bisa. Akhirnya nyoba ku unistall habis itu aku install lagi eh malah ga bisa login ada kesalahan teknis katanya, udah nyoba nanya lewat email juga ga dapat jawaban yang jelas. Tolong lah ini banyak banget yang udah ngasih kritik masa tetep ga mau dibenerin? masalahnya ada dm penting yang harus aku bales urgent banget. Padahal dulu gak kaya gini","pas buka dm di refresh gak bisa, liat postingan di refresh juga gak bisa, padahal sinyal lancar, terus habis apk nya di update juga tetep ga bisa. akhirnya nyoba ku unistall habis itu aku install lagi eh malah ga bisa login ada kesalahan teknis katanya, udah nyoba nanya lewat email juga ga dapat jawaban yang jelas. tolong lah ini banyak banget yang udah ngasih kritik masa tetep ga mau dibenerin? masalahnya ada dm penting yang harus aku bales urgent banget. padahal dulu gak kaya gini",pas buka dm di refresh gak bisa liat postingan di refresh juga gak bisa padahal sinyal lancar terus habis apk nya di update juga tetep ga bisa akhirnya nyoba ku unistall habis itu aku install lagi eh malah ga bisa login ada kesalahan teknis katanya udah nyoba nanya lewat email juga ga dapat jawaban yang jelas tolong lah ini banyak banget yang udah ngasih kritik masa tetep ga mau dibenerin masalahnya ada dm penting yang harus aku bales urgent banget padahal dulu gak kaya gini,pas buka dm di refresh tidak bisa lihat postingan di refresh juga tidak bisa padahal sinyal lancar terus habis apk nya di update juga tetep tidak bisa akhirnya nyoba ku unistall habis itu aku install lagi eh bahkan tidak bisa login ada kesalahan teknis katanya sudah nyoba bertanya lewat email juga tidak dapat jawaban yang jelas tolong lah ini banyak banget yang sudah memberikan kritik masa tetep tidak mau dibenerin masalahnya ada dm penting yang harus aku balas urgent banget padahal dulu tidak kaya begini,"['pas', 'buka', 'dm', 'di', 'refresh', 'tidak', 'bisa', 'lihat', 'postingan', 'di', 'refresh', 'juga', 'tidak', 'bisa', 'padahal', 'sinyal', 'lancar', 'terus', 'habis', 'apk', 'nya', 'di', 'update', 'juga', 'tetep', 'tidak', 'bisa', 'akhirnya', 'nyoba', 'ku', 'unistall', 'habis', 'itu', 'aku', 'install', 'lagi', 'eh', 'bahkan', 'tidak', 'bisa', 'login', 'ada', 'kesalahan', 'teknis', 'katanya', 'sudah', 'nyoba', 'bertanya', 'lewat', 'email', 'juga', 'tidak', 'dapat', 'jawaban', 'yang', 'jelas', 'tolong', 'lah', 'ini', 'banyak', 'banget', 'yang', 'sudah', 'memberikan', 'kritik', 'masa', 'tetep', 'tidak', 'mau', 'dibenerin', 'masalahnya', 'ada', 'dm', 'penting', 'yang', 'harus', 'aku', 'balas', 'urgent', 'banget', 'padahal', 'dulu', 'tidak', 'kaya', 'begini']","['pas', 'buka', 'dm', 'refresh', 'lihat', 'postingan', 'refresh', 'sinyal', 'lancar', 'habis', 'apk', 'update', 'tetep', 'nyoba', 'unistall', 'habis', 'install', 'eh', 'login', 'kesalahan', 'teknis', 'nyoba', 'email', 'tolong', 'banget', 'kritik', 'tetep', 'dibenerin', 'dm', 'balas', 'urgent', 'banget', 'kaya']",pas buka dm refresh lihat postingan refresh sinyal lancar habis apk update tetep nyoba unistall habis install eh login salah teknis nyoba email tolong banget kritik tetep dibenerin dm balas urgent banget kaya
"ngebug mulu, apaan bgt coba niat buat aplikasi ga sih?? apalagi kalo ngescroll pasti suka tiba² keluar aplikasi nya, kek ngebug ngelag sendiri ga jelas, padahal aplikasi lain ga begitu, tolong di perbaikii!!!!!!!!!!!!!!","ngebug mulu, apaan bgt coba niat buat aplikasi ga sih?? apalagi kalo ngescroll pasti suka tiba² keluar aplikasi nya, kek ngebug ngelag sendiri ga jelas, padahal aplikasi lain ga begitu, tolong di perbaikii!!!!!!!!!!!!!!",ngebug mulu apaan bgt coba niat buat aplikasi ga sih apalagi kalo ngescroll pasti suka tiba² keluar aplikasi nya kek ngebug ngelag sendiri ga jelas padahal aplikasi lain ga begitu tolong di perbaikii,ngebug melulu apa banget coba niat buat aplikasi tidak sih apalagi kalau ngescroll pasti suka tiba² keluar aplikasi nya seperti ngebug ngelag sendiri tidak jelas padahal aplikasi lain tidak begitu tolong di perbaikii,"['ngebug', 'melulu', 'apa', 'banget', 'coba', 'niat', 'buat', 'aplikasi', 'tidak', 'sih', 'apalagi', 'kalau', 'ngescroll', 'pasti', 'suka', 'tiba²', 'keluar', 'aplikasi', 'nya', 'seperti', 'ngebug', 'ngelag', 'sendiri', 'tidak', 'jelas', 'padahal', 'aplikasi', 'lain', 'tidak', 'begitu', 'tolong', 'di', 'perbaikii']","['ngebug', 'melulu', 'banget', 'coba', 'niat', 'aplikasi', 'ngescroll', 'suka', 'tiba²', 'aplikasi', 'ngebug', 'ngelag', 'aplikasi', 'tolong', 'perbaikii']",ngebug melulu banget coba niat aplikasi ngescroll suka tiba aplikasi ngebug ngelag aplikasi tolong perbaikii
"kenapa semenjak berubah menjadi 'x', aplikasinya jadi suka ngebug ya? seperti suka terkeluar sendiri, tidak bisa membuka thread, tidak bisa mengupload postingan, parahnya akun saya pernah di tangguhkan tanpa sebab, semoga segera di perbaiki ya.","kenapa semenjak berubah menjadi 'x', aplikasinya jadi suka ngebug ya? seperti suka terkeluar sendiri, tidak bisa membuka thread, tidak bisa mengupload postingan, parahnya akun saya pernah di tangguhkan tanpa sebab, semoga segera di perbaiki ya.",kenapa semenjak berubah menjadi x aplikasinya jadi suka ngebug ya seperti suka terkeluar sendiri tidak bisa membuka thread tidak bisa mengupload postingan parahnya akun saya pernah di tangguhkan tanpa sebab semoga segera di perbaiki ya,kenapa semenjak berubah menjadi x aplikasinya jadi suka ngebug iya seperti suka terkeluar sendiri tidak bisa membuka thread tidak bisa mengupload postingan parahnya akun saya pernah di tangguhkan tanpa sebab semoga segera di perbaiki iya,"['kenapa', 'semenjak', 'berubah', 'menjadi', 'x', 'aplikasinya', 'jadi', 'suka', 'ngebug', 'iya', 'seperti', 'suka', 'terkeluar', 'sendiri', 'tidak', 'bisa', 'membuka', 'thread', 'tidak', 'bisa', 'mengupload', 'postingan', 'parahnya', 'akun', 'saya', 'pernah', 'di', 'tangguhkan', 'tanpa', 'sebab', 'semoga', 'segera', 'di', 'perbaiki', 'iya']","['semenjak', 'berubah', 'x', 'aplikasinya', 'suka', 'ngebug', 'suka', 'terkeluar', 'membuka', 'thread', 'mengupload', 'postingan', 'parahnya', 'akun', 'tangguhkan', 'semoga', 'perbaiki']",semenjak ubah x aplikasi suka ngebug suka keluar buka thread mengupload postingan parah akun tangguh moga baik
"apa² nih, kok makin lemot gini sih, wifi ada kuota juga ada tapi kok ttp lemot bahkan kadang gambar yang mau kita lihat gk bisa kebuka sama sekali,,, udh coba keluar trus masuk lagi tapi ttp kek gitu,,, tolong dong developer di perbaiki","apa² nih, kok makin lemot gini sih, wifi ada kuota juga ada tapi kok ttp lemot bahkan kadang gambar yang mau kita lihat gk bisa kebuka sama sekali,,, udh coba keluar trus masuk lagi tapi ttp kek gitu,,, tolong dong developer di perbaiki",apa² nih kok makin lemot gini sih wifi ada kuota juga ada tapi kok ttp lemot bahkan kadang gambar yang mau kita lihat gk bisa kebuka sama sekali udh coba keluar trus masuk lagi tapi ttp kek gitu tolong dong developer di perbaiki,apa² ini kok makin lambat begini sih wifi ada kuota juga ada tapi kok tetap lambat bahkan kadang gambar yang mau kita lihat tidak bisa kebuka sama sekali sudah coba keluar terus masuk lagi tapi tetap seperti begitu tolong dong developer di perbaiki,"['apa²', 'ini', 'kok', 'makin', 'lambat', 'begini', 'sih', 'wifi', 'ada', 'kuota', 'juga', 'ada', 'tapi', 'kok', 'tetap', 'lambat', 'bahkan', 'kadang', 'gambar', 'yang', 'mau', 'kita', 'lihat', 'tidak', 'bisa', 'kebuka', 'sama', 'sekali', 'sudah', 'coba', 'keluar', 'terus', 'masuk', 'lagi', 'tapi', 'tetap', 'seperti', 'begitu', 'tolong', 'dong', 'developer', 'di', 'perbaiki']","['apa²', 'lambat', 'wifi', 'kuota', 'lambat', 'kadang', 'gambar', 'lihat', 'kebuka', 'coba', 'masuk', 'tolong', 'developer', 'perbaiki']",apa lambat wifi kuota lambat kadang gambar lihat buka coba masuk tolong developer baik
"X nih kenapa akhir² ini sering error? udah 1 minggu error terus. sering muncul notifikasi tapi pas di lihat kosong. ga bisa lihat postingan orang secara menyeluruh, dan DM pun pas ada notifikasi pas di klik ga keluar pesan nya.","x nih kenapa akhir² ini sering error? udah 1 minggu error terus. sering muncul notifikasi tapi pas di lihat kosong. ga bisa lihat postingan orang secara menyeluruh, dan dm pun pas ada notifikasi pas di klik ga keluar pesan nya.",x nih kenapa akhir² ini sering error udah  minggu error terus sering muncul notifikasi tapi pas di lihat kosong ga bisa lihat postingan orang secara menyeluruh dan dm pun pas ada notifikasi pas di klik ga keluar pesan nya,x ini kenapa akhir² ini sering error sudah minggu error terus sering muncul notifikasi tapi pas di lihat kosong tidak bisa lihat postingan orang secara menyeluruh dan dm pun pas ada notifikasi pas di klik tidak keluar pesan nya,"['x', 'ini', 'kenapa', 'akhir²', 'ini', 'sering', 'error', 'sudah', 'minggu', 'error', 'terus', 'sering', 'muncul', 'notifikasi', 'tapi', 'pas', 'di', 'lihat', 'kosong', 'tidak', 'bisa', 'lihat', 'postingan', 'orang', 'secara', 'menyeluruh', 'dan', 'dm', 'pun', 'pas', 'ada', 'notifikasi', 'pas', 'di', 'klik', 'tidak', 'keluar', 'pesan', 'nya']","['x', 'akhir²', 'error', 'minggu', 'error', 'muncul', 'notifikasi', 'pas', 'lihat', 'kosong', 'lihat', 'postingan', 'orang', 'dm', 'pas', 'notifikasi', 'pas', 'klik', 'pesan']",x akhir error minggu error muncul notifikasi pas lihat kosong lihat postingan orang dm pas notifikasi pas klik pesan
"Saya kecewa sekali dengan aplikasi X, pas saya mau masuk ke akun saya, prosesnya itu lama sekali, harus verif email dulu lah, terjadi kesalahan teknis, lah, dan lain sebagainya. Dan pas akun saya sudah bisa di akses malah terjadi kesalahan teknis lagi, loading-nya juga lama.","saya kecewa sekali dengan aplikasi x, pas saya mau masuk ke akun saya, prosesnya itu lama sekali, harus verif email dulu lah, terjadi kesalahan teknis, lah, dan lain sebagainya. dan pas akun saya sudah bisa di akses malah terjadi kesalahan teknis lagi, loading-nya juga lama.",saya kecewa sekali dengan aplikasi x pas saya mau masuk ke akun saya prosesnya itu lama sekali harus verif email dulu lah terjadi kesalahan teknis lah dan lain sebagainya dan pas akun saya sudah bisa di akses malah terjadi kesalahan teknis lagi loadingnya juga lama,saya kecewa sekali dengan aplikasi x pas saya mau masuk ke akun saya prosesnya itu lama sekali harus verif email dulu lah terjadi kesalahan teknis lah dan lain sebagainya dan pas akun saya sudah bisa di akses bahkan terjadi kesalahan teknis lagi loadingnya juga lama,"['saya', 'kecewa', 'sekali', 'dengan', 'aplikasi', 'x', 'pas', 'saya', 'mau', 'masuk', 'ke', 'akun', 'saya', 'prosesnya', 'itu', 'lama', 'sekali', 'harus', 'verif', 'email', 'dulu', 'lah', 'terjadi', 'kesalahan', 'teknis', 'lah', 'dan', 'lain', 'sebagainya', 'dan', 'pas', 'akun', 'saya', 'sudah', 'bisa', 'di', 'akses', 'bahkan', 'terjadi', 'kesalahan', 'teknis', 'lagi', 'loadingnya', 'juga', 'lama']","['kecewa', 'aplikasi', 'x', 'pas', 'masuk', 'akun', 'prosesnya', 'verif', 'email', 'kesalahan', 'teknis', 'pas', 'akun', 'akses', 'kesalahan', 'teknis', 'loadingnya']",kecewa aplikasi x pas masuk akun proses verif email salah teknis pas akun akses salah teknis loadingnya
"sumpah ini X sering banget tiba-tiba keluar sendiri dari akun jadi harus di login ulang, ya kali lagi asik scroll tiba-tiba keluar gak lucu kan ya, ribet banget jadinya mana sering nge bug lagi.","sumpah ini x sering banget tiba-tiba keluar sendiri dari akun jadi harus di login ulang, ya kali lagi asik scroll tiba-tiba keluar gak lucu kan ya, ribet banget jadinya mana sering nge bug lagi.",sumpah ini x sering banget tibatiba keluar sendiri dari akun jadi harus di login ulang ya kali lagi asik scroll tibatiba keluar gak lucu kan ya ribet banget jadinya mana sering nge bug lagi,sumpah ini x sering banget tibatiba keluar sendiri dari akun jadi harus di login ulang iya kali lagi asik scroll tibatiba keluar tidak lucu kan iya ribet banget jadinya mana sering nge bug lagi,"['sumpah', 'ini', 'x', 'sering', 'banget', 'tibatiba', 'keluar', 'sendiri', 'dari', 'akun', 'jadi', 'harus', 'di', 'login', 'ulang', 'iya', 'kali', 'lagi', 'asik', 'scroll', 'tibatiba', 'keluar', 'tidak', 'lucu', 'kan', 'iya', 'ribet', 'banget', 'jadinya', 'mana', 'sering', 'nge', 'bug', 'lagi']","['sumpah', 'x', 'banget', 'tibatiba', 'akun', 'login', 'ulang', 'kali', 'asik', 'scroll', 'tibatiba', 'lucu', 'ribet', 'banget', 'nge', 'bug']",sumpah x banget tibatiba akun login ulang kali asik scroll tibatiba lucu ribet banget nge bug
"Jaringan bagus ga ada kendala malah ga bisa memuat postingan, ga bisa ngapa²in. udah update tetep ga bisa, penyimpanan juga ga full. keluar acount, pas mau login ulang memuat lama banget. sayang banget buat apk rame kya gini, kinerja apk nya jelek","jaringan bagus ga ada kendala malah ga bisa memuat postingan, ga bisa ngapa²in. udah update tetep ga bisa, penyimpanan juga ga full. keluar acount, pas mau login ulang memuat lama banget. sayang banget buat apk rame kya gini, kinerja apk nya jelek",jaringan bagus ga ada kendala malah ga bisa memuat postingan ga bisa ngapa²in udah update tetep ga bisa penyimpanan juga ga full keluar acount pas mau login ulang memuat lama banget sayang banget buat apk rame kya gini kinerja apk nya jelek,jaringan bagus tidak ada kendala bahkan tidak bisa memuat postingan tidak bisa ngapa²in sudah update tetep tidak bisa penyimpanan juga tidak full keluar acount pas mau login ulang memuat lama banget sayang banget buat apk ramai kya begini kinerja apk nya jelek,"['jaringan', 'bagus', 'tidak', 'ada', 'kendala', 'bahkan', 'tidak', 'bisa', 'memuat', 'postingan', 'tidak', 'bisa', 'ngapa²in', 'sudah', 'update', 'tetep', 'tidak', 'bisa', 'penyimpanan', 'juga', 'tidak', 'full', 'keluar', 'acount', 'pas', 'mau', 'login', 'ulang', 'memuat', 'lama', 'banget', 'sayang', 'banget', 'buat', 'apk', 'ramai', 'kya', 'begini', 'kinerja', 'apk', 'nya', 'jelek']","['jaringan', 'bagus', 'kendala', 'memuat', 'postingan', 'ngapa²in', 'update', 'tetep', 'penyimpanan', 'full', 'acount', 'pas', 'login', 'ulang', 'memuat', 'banget', 'sayang', 'banget', 'apk', 'ramai', 'kya', 'kinerja', 'apk', 'jelek']",jaring bagus kendala muat postingan ngapa in update tetep simpan full acount pas login ulang muat banget sayang banget apk ramai kya kerja apk jelek
"kinda forgot i download this app.. anw, semuanya bagus, gaada bug dan aplikasinya lancar lancar aja, tapi. kenapa setiap buka komen selalu muncul 1, bahkan cuman '.' aja, pas di cek ulang postingannya tuh banyak komennya, tapi kenapa ga muncul?? it's weird Edit: apaan cb suka keluar sendiri pas asik asik ngescroll💔","kinda forgot i download this app.. anw, semuanya bagus, gaada bug dan aplikasinya lancar lancar aja, tapi. kenapa setiap buka komen selalu muncul 1, bahkan cuman '.' aja, pas di cek ulang postingannya tuh banyak komennya, tapi kenapa ga muncul?? it's weird edit: apaan cb suka keluar sendiri pas asik asik ngescroll💔",kinda forgot i download this app anw semuanya bagus gaada bug dan aplikasinya lancar aja tapi kenapa setiap buka komen selalu muncul  bahkan cuman  aja pas di cek ulang postingannya tuh banyak komennya tapi kenapa ga muncul its weird edit apaan cb suka keluar sendiri pas asik ngescroll,kinda forgot i download this app anw semuanya bagus tidak ada uang bug dan aplikasinya lancar saja tapi kenapa setiap buka komen selalu muncul bahkan Cuma saja pas di cek ulang postingannya itu banyak komennya tapi kenapa tidak muncul its weird edit apa coba suka keluar sendiri pas asik ngescroll,"['kinda', 'forgot', 'i', 'download', 'this', 'app', 'anw', 'semuanya', 'bagus', 'tidak', 'ada', 'uang', 'bug', 'dan', 'aplikasinya', 'lancar', 'saja', 'tapi', 'kenapa', 'setiap', 'buka', 'komen', 'selalu', 'muncul', 'bahkan', 'Cuma', 'saja', 'pas', 'di', 'cek', 'ulang', 'postingannya', 'itu', 'banyak', 'komennya', 'tapi', 'kenapa', 'tidak', 'muncul', 'its', 'weird', 'edit', 'apa', 'coba', 'suka', 'keluar', 'sendiri', 'pas', 'asik', 'ngescroll']","['kinda', 'forgot', 'download', 'app', 'anw', 'bagus', 'uang', 'bug', 'aplikasinya', 'lancar', 'buka', 'komen', 'muncul', 'Cuma', 'pas', 'cek', 'ulang', 'postingannya', 'komennya', 'muncul', 'weird', 'edit', 'coba', 'suka', 'pas', 'asik', 'ngescroll']",kinda forgot download app anw bagus uang bug aplikasi lancar buka komen muncul cuma pas cek ulang postingannya komennya muncul weird edit coba suka pas asik ngescroll
"aplikasinya masih bagus sih, walaupun sebelumnya banyak fitur yang menuai pro kontra. Tapi kalo bisa ditingkatkan lagi keamanan dari bot atau orang yang asal masukin ke grup. Itu tiap hari ada 3 sampai 5 orang yang masukin ke grup promosi random","aplikasinya masih bagus sih, walaupun sebelumnya banyak fitur yang menuai pro kontra. tapi kalo bisa ditingkatkan lagi keamanan dari bot atau orang yang asal masukin ke grup. itu tiap hari ada 3 sampai 5 orang yang masukin ke grup promosi random",aplikasinya masih bagus sih walaupun sebelumnya banyak fitur yang menuai pro kontra tapi kalo bisa ditingkatkan lagi keamanan dari bot atau orang yang asal masukin ke grup itu tiap hari ada  sampai  orang yang masukin ke grup promosi random,aplikasinya masih bagus sih walaupun sebelumnya banyak fitur yang menuai profesional kontra tapi kalau bisa ditingkatkan lagi keamanan dari bot atau orang yang asal masukkan ke grup itu tiap hari ada sampai orang yang masukkan ke grup promosi random,"['aplikasinya', 'masih', 'bagus', 'sih', 'walaupun', 'sebelumnya', 'banyak', 'fitur', 'yang', 'menuai', 'profesional', 'kontra', 'tapi', 'kalau', 'bisa', 'ditingkatkan', 'lagi', 'keamanan', 'dari', 'bot', 'atau', 'orang', 'yang', 'asal', 'masukkan', 'ke', 'grup', 'itu', 'tiap', 'hari', 'ada', 'sampai', 'orang', 'yang', 'masukkan', 'ke', 'grup', 'promosi', 'random']","['aplikasinya', 'bagus', 'fitur', 'menuai', 'profesional', 'kontra', 'ditingkatkan', 'keamanan', 'bot', 'orang', 'masukkan', 'grup', 'orang', 'masukkan', 'grup', 'promosi', 'random']",aplikasi bagus fitur tuai profesional kontra tingkat aman bot orang masuk grup orang masuk grup promosi random
"Aplikasi sangat bagus, Sedikit tolong diperbaiki setiap buka suka minta kode, tebak gambar dan sll verivikasi Email. masa iya tiap buka aplikasi begitu terus dan sering gangguan. trima kasih min👍🙏","aplikasi sangat bagus, sedikit tolong diperbaiki setiap buka suka minta kode, tebak gambar dan sll verivikasi email. masa iya tiap buka aplikasi begitu terus dan sering gangguan. trima kasih min👍🙏",aplikasi sangat bagus sedikit tolong diperbaiki setiap buka suka minta kode tebak gambar dan sll verivikasi email masa iya tiap buka aplikasi begitu terus dan sering gangguan trima kasih min,aplikasi sangat bagus sedikit tolong diperbaiki setiap buka suka minta kode tebak gambar dan selalu verivikasi email masa iya tiap buka aplikasi begitu terus dan sering gangguan terima kasih kasih min,"['aplikasi', 'sangat', 'bagus', 'sedikit', 'tolong', 'diperbaiki', 'setiap', 'buka', 'suka', 'minta', 'kode', 'tebak', 'gambar', 'dan', 'selalu', 'verivikasi', 'email', 'masa', 'iya', 'tiap', 'buka', 'aplikasi', 'begitu', 'terus', 'dan', 'sering', 'gangguan', 'terima', 'kasih', 'kasih', 'min']","['aplikasi', 'bagus', 'tolong', 'diperbaiki', 'buka', 'suka', 'kode', 'tebak', 'gambar', 'verivikasi', 'email', 'buka', 'aplikasi', 'gangguan', 'terima', 'kasih', 'kasih', 'min']",aplikasi bagus tolong baik buka suka kode tebak gambar verivikasi email buka aplikasi ganggu terima kasih kasih min
"Semenjak aplikasi ""Twitter"" menjadi ""X"", aplikasi ini semakin lama semakin ga jelas, sering tiba tiba log out, tiba tiba dm delay, tiba tiba ga bisa telfon, tiba tiba ga bisa kirim postingan, dan yang terparah akun saya pernah tiba tiba ditangguhkan tanpa sebab, mohon segera dibenahi, ini benar benar membuat tidak nyaman.","semenjak aplikasi ""twitter"" menjadi ""x"", aplikasi ini semakin lama semakin ga jelas, sering tiba tiba log out, tiba tiba dm delay, tiba tiba ga bisa telfon, tiba tiba ga bisa kirim postingan, dan yang terparah akun saya pernah tiba tiba ditangguhkan tanpa sebab, mohon segera dibenahi, ini benar benar membuat tidak nyaman.",semenjak aplikasi twitter menjadi x aplikasi ini semakin lama semakin ga jelas sering tiba log out tiba dm delay tiba ga bisa telfon tiba ga bisa kirim postingan dan yang terparah akun saya pernah tiba ditangguhkan tanpa sebab mohon segera dibenahi ini benar membuat tidak nyaman,semenjak aplikasi twitter menjadi x aplikasi ini semakin lama semakin tidak jelas sering tiba log out tiba dm delay tiba tidak bisa telfon tiba tidak bisa kirim postingan dan yang terparah akun saya pernah tiba ditangguhkan tanpa sebab mohon segera dibenahi ini benar membuat tidak nyaman,"['semenjak', 'aplikasi', 'twitter', 'menjadi', 'x', 'aplikasi', 'ini', 'semakin', 'lama', 'semakin', 'tidak', 'jelas', 'sering', 'tiba', 'log', 'out', 'tiba', 'dm', 'delay', 'tiba', 'tidak', 'bisa', 'telfon', 'tiba', 'tidak', 'bisa', 'kirim', 'postingan', 'dan', 'yang', 'terparah', 'akun', 'saya', 'pernah', 'tiba', 'ditangguhkan', 'tanpa', 'sebab', 'mohon', 'segera', 'dibenahi', 'ini', 'benar', 'membuat', 'tidak', 'nyaman']","['semenjak', 'aplikasi', 'twitter', 'x', 'aplikasi', 'log', 'dm', 'delay', 'telfon', 'kirim', 'postingan', 'terparah', 'akun', 'ditangguhkan', 'mohon', 'dibenahi', 'nyaman']",semenjak aplikasi twitter x aplikasi log dm delay telfon kirim postingan parah akun tangguh mohon benah nyaman
"awalnya tidak terjadi masalah, namun sekarang malah tidak dapat memuat halaman dan tertulis ""masalah teknis"" like seriously?? aku kira awalnya ngelag, tapi pas saya coba ke apk lain bisa berjalan, kenapa di X tidak bisa? perbaiki ni apk","awalnya tidak terjadi masalah, namun sekarang malah tidak dapat memuat halaman dan tertulis ""masalah teknis"" like seriously?? aku kira awalnya ngelag, tapi pas saya coba ke apk lain bisa berjalan, kenapa di x tidak bisa? perbaiki ni apk",awalnya tidak terjadi masalah namun sekarang malah tidak dapat memuat halaman dan tertulis masalah teknis like seriously aku kira awalnya ngelag tapi pas saya coba ke apk lain bisa berjalan kenapa di x tidak bisa perbaiki ni apk,awalnya tidak terjadi masalah namun sekarang bahkan tidak dapat memuat halaman dan tertulis masalah teknis like seriously aku kira awalnya ngelag tapi pas saya coba ke apk lain bisa berjalan kenapa di x tidak bisa perbaiki ini apk,"['awalnya', 'tidak', 'terjadi', 'masalah', 'namun', 'sekarang', 'bahkan', 'tidak', 'dapat', 'memuat', 'halaman', 'dan', 'tertulis', 'masalah', 'teknis', 'like', 'seriously', 'aku', 'kira', 'awalnya', 'ngelag', 'tapi', 'pas', 'saya', 'coba', 'ke', 'apk', 'lain', 'bisa', 'berjalan', 'kenapa', 'di', 'x', 'tidak', 'bisa', 'perbaiki', 'ini', 'apk']","['memuat', 'halaman', 'tertulis', 'teknis', 'like', 'seriously', 'ngelag', 'pas', 'coba', 'apk', 'berjalan', 'x', 'perbaiki', 'apk']",muat halaman tulis teknis like seriously ngelag pas coba apk jalan x baik apk
"hmmm sejauh ini pake x ini aplikasi sering error, sering tiba tiba logout sendiri, dm ga muncul, dan sekarang malah bener bener aplikasinya error ga bisa refresh apapun padahal sinyal sangat lancar!","hmmm sejauh ini pake x ini aplikasi sering error, sering tiba tiba logout sendiri, dm ga muncul, dan sekarang malah bener bener aplikasinya error ga bisa refresh apapun padahal sinyal sangat lancar!",hmm sejauh ini pake x ini aplikasi sering error sering tiba logout sendiri dm ga muncul dan sekarang malah bener aplikasinya error ga bisa refresh apapun padahal sinyal sangat lancar,hmm sejauh ini pakai x ini aplikasi sering error sering tiba logout sendiri dm tidak muncul dan sekarang bahkan benar aplikasinya error tidak bisa refresh apapun padahal sinyal sangat lancar,"['hmm', 'sejauh', 'ini', 'pakai', 'x', 'ini', 'aplikasi', 'sering', 'error', 'sering', 'tiba', 'logout', 'sendiri', 'dm', 'tidak', 'muncul', 'dan', 'sekarang', 'bahkan', 'benar', 'aplikasinya', 'error', 'tidak', 'bisa', 'refresh', 'apapun', 'padahal', 'sinyal', 'sangat', 'lancar']","['hmm', 'pakai', 'x', 'aplikasi', 'error', 'logout', 'dm', 'muncul', 'aplikasinya', 'error', 'refresh', 'apapun', 'sinyal', 'lancar']",hmm pakai x aplikasi error logout dm muncul aplikasi error refresh apa sinyal lancar
